Class,Age,Sex,Survived,id,Port,AgeInNumbers,clusterID,nodeWidth,nodeHeight,YOffset,XOffset
First,Adult,Female,Yes,286,Cherbourg,43,119,4.238095238,4.238095238,16.95238095,4.238095238
First,Adult,Female,Yes,287,Cherbourg,54,118,4.238095238,4.238095238,12.71428571,4.238095238
First,Adult,Female,Yes,288,Belfast,58,32,4.238095238,4.238095238,-12.71428571,-38.14285714
First,Adult,Female,Yes,289,Cherbourg,50,100,4.238095238,4.238095238,4.238095238,-4.238095238
First,Adult,Female,Yes,290,Cherbourg,51,99,4.238095238,4.238095238,0,-4.238095238
First,Adult,Female,Yes,291,Southhampton,52,173,4.238095238,4.238095238,8.476190476,33.9047619
First,Adult,Female,Yes,292,Cherbourg,56,89,4.238095238,4.238095238,-8.476190476,-8.476190476
First,Adult,Female,Yes,293,Cherbourg,64,88,4.238095238,4.238095238,-12.71428571,-8.476190476
First,Adult,Female,Yes,294,Cherbourg,63,82,4.238095238,4.238095238,-4.238095238,-12.71428571
First,Adult,Female,Yes,295,Southhampton,21,177,4.238095238,4.238095238,-8.476190476,38.14285714
First,Adult,Female,Yes,296,Belfast,64,22,4.238095238,4.238095238,12.71428571,-46.61904762
First,Adult,Female,Yes,297,Belfast,61,19,4.238095238,4.238095238,0,-46.61904762
First,Adult,Female,Yes,298,Southhampton,33,180,4.238095238,4.238095238,4.238095238,38.14285714
First,Adult,Female,Yes,299,Cherbourg,59,113,4.238095238,4.238095238,-8.476190476,4.238095238
First,Adult,Female,Yes,300,Southhampton,35,182,4.238095238,4.238095238,12.71428571,38.14285714
First,Adult,Female,Yes,301,Belfast,64,15,4.238095238,4.238095238,16.95238095,-50.85714286
First,Adult,Female,Yes,302,Queenstown,21,191,4.238095238,4.238095238,16.95238095,42.38095238
First,Adult,Female,Yes,303,Belfast,61,9,4.238095238,4.238095238,-8.476190476,-50.85714286
First,Adult,Female,Yes,304,Cherbourg,52,98,4.238095238,4.238095238,-4.238095238,-4.238095238
First,Adult,Female,Yes,305,Southhampton,42,187,4.238095238,4.238095238,0,42.38095238
First,Adult,Female,Yes,306,Belfast,55,4,4.238095238,4.238095238,4.238095238,-55.0952381
First,Adult,Female,Yes,307,Southhampton,38,189,4.238095238,4.238095238,8.476190476,42.38095238
First,Adult,Female,Yes,308,Cherbourg,50,124,4.238095238,4.238095238,4.238095238,8.476190476
First,Adult,Female,Yes,309,Cherbourg,61,115,4.238095238,4.238095238,0,4.238095238
First,Adult,Female,Yes,310,Southhampton,33,183,4.238095238,4.238095238,16.95238095,38.14285714
First,Adult,Female,Yes,311,Cherbourg,51,102,4.238095238,4.238095238,12.71428571,-4.238095238
First,Adult,Female,Yes,312,Belfast,60,3,4.238095238,4.238095238,0,-55.0952381
First,Adult,Female,Yes,313,Queenstown,19,195,4.238095238,4.238095238,0,46.61904762
First,Adult,Female,Yes,314,Cherbourg,58,90,4.238095238,4.238095238,-4.238095238,-8.476190476
First,Adult,Female,No,315,Southhampton,28,24,4.238095238,4.238095238,2.119047619,-25.42857143
First,Adult,Female,No,316,Southhampton,38,23,4.238095238,4.238095238,-2.119047619,-25.42857143
First,Adult,Female,No,317,Southhampton,45,59,4.238095238,4.238095238,2.119047619,-4.238095238
First,Adult,Female,No,318,Southhampton,39,36,4.238095238,4.238095238,-6.357142857,-16.95238095
First,Child,Male,Yes,319,Belfast,60,2,4.238095238,4.238095238,-4.238095238,-55.0952381
First,Child,Male,Yes,320,Southhampton,51,152,4.238095238,4.238095238,-12.71428571,25.42857143
First,Child,Male,Yes,321,Belfast,52,35,4.238095238,4.238095238,0,-38.14285714
First,Child,Male,Yes,322,Cherbourg,67,133,4.238095238,4.238095238,8.476190476,12.71428571
First,Child,Male,Yes,323,Southhampton,26,137,4.238095238,4.238095238,-8.476190476,16.95238095
First,Child,Female,Yes,324,Cherbourg,58,97,4.238095238,4.238095238,-8.476190476,-4.238095238
Second,Adult,Male,Yes,325,Belfast,50,0,4.238095238,4.238095238,-10.5952381,-36.02380952
Second,Adult,Male,Yes,326,Cherbourg,66,51,4.238095238,4.238095238,-2.119047619,-6.357142857
Second,Adult,Male,Yes,327,Queenstown,22,117,4.238095238,4.238095238,10.5952381,31.78571429
Second,Adult,Male,Yes,328,Belfast,62,3,4.238095238,4.238095238,2.119047619,-36.02380952
Second,Adult,Male,Yes,329,Cherbourg,67,49,4.238095238,4.238095238,-10.5952381,-6.357142857
Second,Adult,Male,Yes,330,Belfast,62,5,4.238095238,4.238095238,10.5952381,-36.02380952
Second,Adult,Male,Yes,331,Belfast,58,6,4.238095238,4.238095238,14.83333333,-36.02380952
Second,Adult,Male,Yes,332,Southhampton,37,107,4.238095238,4.238095238,-2.119047619,27.54761905
Second,Adult,Male,Yes,333,Cherbourg,59,79,4.238095238,4.238095238,-2.119047619,10.5952381
Second,Adult,Male,Yes,334,Belfast,53,9,4.238095238,4.238095238,-2.119047619,-31.78571429
Second,Adult,Male,Yes,335,Belfast,64,10,4.238095238,4.238095238,2.119047619,-31.78571429
Second,Adult,Male,Yes,336,Southhampton,31,101,4.238095238,4.238095238,2.119047619,23.30952381
Second,Adult,Male,Yes,337,Southhampton,45,100,4.238095238,4.238095238,-2.119047619,23.30952381
Second,Adult,Male,Yes,338,Belfast,56,13,4.238095238,4.238095238,14.83333333,-31.78571429
Second,Adult,Male,No,339,Southhampton,38,58,4.238095238,4.238095238,-4.238095238,-14.83333333
Second,Adult,Male,No,340,Belfast,63,6,4.238095238,4.238095238,12.71428571,-44.5
Second,Adult,Male,No,341,Southhampton,39,34,4.238095238,4.238095238,-4.238095238,-27.54761905
Second,Adult,Male,No,342,Belfast,60,4,4.238095238,4.238095238,4.238095238,-44.5
Second,Adult,Male,No,343,Southhampton,30,81,4.238095238,4.238095238,-8.476190476,-2.119047619
Second,Adult,Male,No,344,Southhampton,37,89,4.238095238,4.238095238,-8.476190476,2.119047619
Second,Adult,Male,No,345,Queenstown,20,165,4.238095238,4.238095238,8.476190476,40.26190476
Second,Adult,Male,No,346,Southhampton,29,103,4.238095238,4.238095238,16.95238095,6.357142857
Second,Adult,Male,No,347,Queenstown,16,163,4.238095238,4.238095238,0,40.26190476
Second,Adult,Male,No,348,Southhampton,28,40,4.238095238,4.238095238,-12.71428571,-23.30952381
Second,Adult,Male,No,349,Southhampton,38,42,4.238095238,4.238095238,-4.238095238,-23.30952381
Second,Adult,Male,No,350,Southhampton,33,57,4.238095238,4.238095238,-8.476190476,-14.83333333
Second,Adult,Male,No,351,Cherbourg,62,11,4.238095238,4.238095238,0,-40.26190476
Second,Adult,Male,No,352,Southhampton,33,59,4.238095238,4.238095238,0,-14.83333333
Second,Adult,Male,No,353,Queenstown,18,162,4.238095238,4.238095238,-4.238095238,40.26190476
Second,Adult,Male,No,354,Queenstown,26,161,4.238095238,4.238095238,-8.476190476,40.26190476
Second,Adult,Male,No,355,Southhampton,43,83,4.238095238,4.238095238,0,-2.119047619
Second,Adult,Male,No,356,Southhampton,35,85,4.238095238,4.238095238,8.476190476,-2.119047619
Second,Adult,Male,No,357,Queenstown,23,160,4.238095238,4.238095238,-12.71428571,40.26190476
Second,Adult,Male,No,358,Southhampton,35,87,4.238095238,4.238095238,16.95238095,-2.119047619
Second,Adult,Male,No,359,Belfast,54,1,4.238095238,4.238095238,-8.476190476,-44.5
Second,Adult,Male,No,360,Queenstown,17,159,4.238095238,4.238095238,16.95238095,36.02380952
Second,Adult,Male,No,361,Cherbourg,66,16,4.238095238,4.238095238,-12.71428571,-36.02380952
Second,Adult,Male,No,362,Queenstown,19,156,4.238095238,4.238095238,4.238095238,36.02380952
Second,Adult,Male,No,363,Southhampton,28,97,4.238095238,4.238095238,-8.476190476,6.357142857
Second,Adult,Male,No,364,Queenstown,23,155,4.238095238,4.238095238,0,36.02380952
Second,Adult,Male,No,365,Southhampton,40,26,4.238095238,4.238095238,-4.238095238,-31.78571429
Second,Adult,Male,No,366,Southhampton,40,27,4.238095238,4.238095238,0,-31.78571429
Second,Adult,Male,No,367,Southhampton,20,28,4.238095238,4.238095238,4.238095238,-31.78571429
Second,Adult,Male,No,368,Southhampton,28,29,4.238095238,4.238095238,8.476190476,-31.78571429
Second,Adult,Male,No,369,Queenstown,22,154,4.238095238,4.238095238,-4.238095238,36.02380952
Second,Adult,Male,No,370,Southhampton,35,31,4.238095238,4.238095238,16.95238095,-31.78571429
Second,Adult,Male,No,371,Southhampton,27,32,4.238095238,4.238095238,-12.71428571,-27.54761905
Second,Adult,Male,No,372,Southhampton,38,33,4.238095238,4.238095238,-8.476190476,-27.54761905
Second,Adult,Male,No,373,Cherbourg,62,20,4.238095238,4.238095238,4.238095238,-36.02380952
Second,Adult,Male,No,374,Queenstown,17,152,4.238095238,4.238095238,-12.71428571,36.02380952
Second,Adult,Male,No,375,Southhampton,32,36,4.238095238,4.238095238,4.238095238,-27.54761905
Second,Adult,Male,No,376,Southhampton,24,37,4.238095238,4.238095238,8.476190476,-27.54761905
Second,Adult,Male,No,377,Southhampton,36,38,4.238095238,4.238095238,12.71428571,-27.54761905
Second,Adult,Male,No,378,Queenstown,20,151,4.238095238,4.238095238,16.95238095,31.78571429
Second,Adult,Male,No,379,Queenstown,19,149,4.238095238,4.238095238,8.476190476,31.78571429
Second,Adult,Male,No,380,Southhampton,36,41,4.238095238,4.238095238,-8.476190476,-23.30952381
Second,Adult,Male,No,381,Queenstown,21,148,4.238095238,4.238095238,4.238095238,31.78571429
Second,Adult,Male,No,382,Southhampton,50,43,4.238095238,4.238095238,0,-23.30952381
Second,Adult,Male,No,383,Southhampton,20,44,4.238095238,4.238095238,4.238095238,-23.30952381
Second,Adult,Male,No,384,Queenstown,20,145,4.238095238,4.238095238,-8.476190476,31.78571429
Second,Adult,Male,No,385,Southhampton,39,46,4.238095238,4.238095238,12.71428571,-23.30952381
Second,Adult,Male,No,386,Queenstown,19,143,4.238095238,4.238095238,16.95238095,27.54761905
Second,Adult,Male,No,387,Queenstown,19,142,4.238095238,4.238095238,12.71428571,27.54761905
Second,Adult,Male,No,388,Southhampton,37,49,4.238095238,4.238095238,-8.476190476,-19.07142857
Second,Adult,Male,No,389,Southhampton,28,50,4.238095238,4.238095238,-4.238095238,-19.07142857
Second,Adult,Male,No,390,Southhampton,34,51,4.238095238,4.238095238,0,-19.07142857
Second,Adult,Male,No,391,Southhampton,34,52,4.238095238,4.238095238,4.238095238,-19.07142857
Second,Adult,Male,No,392,Southhampton,41,53,4.238095238,4.238095238,8.476190476,-19.07142857
Second,Adult,Male,No,393,Southhampton,44,54,4.238095238,4.238095238,12.71428571,-19.07142857
Second,Adult,Male,No,394,Southhampton,38,55,4.238095238,4.238095238,16.95238095,-19.07142857
Second,Adult,Male,No,395,Queenstown,21,140,4.238095238,4.238095238,4.238095238,27.54761905
Second,Adult,Male,No,396,Queenstown,21,139,4.238095238,4.238095238,0,27.54761905
Second,Adult,Male,No,397,Cherbourg,61,12,4.238095238,4.238095238,4.238095238,-40.26190476
Second,Adult,Male,No,398,Belfast,51,0,4.238095238,4.238095238,-12.71428571,-44.5
Second,Adult,Male,No,399,Southhampton,39,60,4.238095238,4.238095238,4.238095238,-14.83333333
Second,Adult,Male,No,400,Queenstown,17,166,4.238095238,4.238095238,12.71428571,40.26190476
Second,Adult,Male,No,401,Queenstown,23,135,4.238095238,4.238095238,16.95238095,23.30952381
Second,Adult,Male,No,402,Queenstown,23,134,4.238095238,4.238095238,12.71428571,23.30952381
Second,Adult,Male,No,403,Southhampton,40,64,4.238095238,4.238095238,-12.71428571,-10.5952381
Second,Adult,Male,No,404,Cherbourg,40,14,4.238095238,4.238095238,12.71428571,-40.26190476
Second,Adult,Male,No,405,Southhampton,35,66,4.238095238,4.238095238,-4.238095238,-10.5952381
Second,Adult,Male,No,406,Southhampton,38,67,4.238095238,4.238095238,0,-10.5952381
Second,Adult,Male,No,407,Queenstown,25,131,4.238095238,4.238095238,0,23.30952381
Second,Adult,Male,No,408,Southhampton,42,69,4.238095238,4.238095238,8.476190476,-10.5952381
Second,Adult,Male,No,409,Southhampton,40,70,4.238095238,4.238095238,12.71428571,-10.5952381
Second,Adult,Male,No,410,Queenstown,19,130,4.238095238,4.238095238,-4.238095238,23.30952381
Second,Adult,Male,No,411,Southhampton,44,72,4.238095238,4.238095238,-12.71428571,-6.357142857
Second,Adult,Male,No,412,Southhampton,32,73,4.238095238,4.238095238,-8.476190476,-6.357142857
Second,Adult,Male,No,413,Southhampton,41,74,4.238095238,4.238095238,-4.238095238,-6.357142857
Second,Adult,Male,No,414,Southhampton,28,75,4.238095238,4.238095238,0,-6.357142857
Second,Adult,Male,No,415,Queenstown,23,128,4.238095238,4.238095238,-12.71428571,23.30952381
Second,Adult,Male,No,416,Southhampton,34,77,4.238095238,4.238095238,8.476190476,-6.357142857
Second,Adult,Male,No,417,Southhampton,25,78,4.238095238,4.238095238,12.71428571,-6.357142857
Second,Adult,Male,No,418,Queenstown,24,124,4.238095238,4.238095238,4.238095238,19.07142857
Second,Adult,Male,No,419,Southhampton,30,80,4.238095238,4.238095238,-12.71428571,-2.119047619
Second,Adult,Male,No,420,Queenstown,15,123,4.238095238,4.238095238,0,19.07142857
Second,Adult,Male,No,421,Queenstown,19,122,4.238095238,4.238095238,-4.238095238,19.07142857
Second,Adult,Male,No,422,Southhampton,33,25,4.238095238,4.238095238,-8.476190476,-31.78571429
Second,Adult,Male,No,423,Southhampton,29,84,4.238095238,4.238095238,4.238095238,-2.119047619
Second,Adult,Male,No,424,Queenstown,19,119,4.238095238,4.238095238,16.95238095,14.83333333
Second,Adult,Male,No,425,Belfast,54,7,4.238095238,4.238095238,16.95238095,-44.5
Second,Adult,Male,No,426,Queenstown,22,117,4.238095238,4.238095238,8.476190476,14.83333333
Second,Adult,Male,No,427,Southhampton,25,88,4.238095238,4.238095238,-12.71428571,2.119047619
Second,Adult,Male,No,428,Belfast,62,8,4.238095238,4.238095238,-12.71428571,-40.26190476
Second,Adult,Male,No,429,Southhampton,41,90,4.238095238,4.238095238,-4.238095238,2.119047619
Second,Adult,Male,No,430,Southhampton,27,91,4.238095238,4.238095238,0,2.119047619
Second,Adult,Male,No,431,Southhampton,34,92,4.238095238,4.238095238,4.238095238,2.119047619
Second,Adult,Male,No,432,Queenstown,21,116,4.238095238,4.238095238,4.238095238,14.83333333
Second,Adult,Male,No,433,Queenstown,20,114,4.238095238,4.238095238,-4.238095238,14.83333333
Second,Adult,Male,No,434,Southhampton,37,95,4.238095238,4.238095238,16.95238095,2.119047619
Second,Adult,Male,No,435,Cherbourg,47,23,4.238095238,4.238095238,16.95238095,-36.02380952
Second,Adult,Male,No,436,Queenstown,22,113,4.238095238,4.238095238,-8.476190476,14.83333333
Second,Adult,Male,No,437,Queenstown,21,112,4.238095238,4.238095238,-12.71428571,14.83333333
Second,Adult,Male,No,438,Southhampton,31,99,4.238095238,4.238095238,0,6.357142857
Second,Adult,Male,No,439,Southhampton,38,100,4.238095238,4.238095238,4.238095238,6.357142857
Second,Adult,Male,No,440,Queenstown,25,111,4.238095238,4.238095238,16.95238095,10.5952381
Second,Adult,Male,No,441,Southhampton,30,102,4.238095238,4.238095238,12.71428571,6.357142857
Second,Adult,Male,No,442,Cherbourg,70,15,4.238095238,4.238095238,16.95238095,-40.26190476
Second,Adult,Male,No,443,Queenstown,29,108,4.238095238,4.238095238,4.238095238,10.5952381
Second,Adult,Male,No,444,Southhampton,22,105,4.238095238,4.238095238,-8.476190476,10.5952381
Second,Adult,Male,No,445,Queenstown,17,107,4.238095238,4.238095238,0,10.5952381
Second,Adult,Male,No,446,Queenstown,18,136,4.238095238,4.238095238,-12.71428571,27.54761905
Second,Adult,Male,No,447,Southhampton,26,104,4.238095238,4.238095238,-12.71428571,10.5952381
Second,Adult,Male,No,448,Queenstown,24,109,4.238095238,4.238095238,8.476190476,10.5952381
Second,Adult,Male,No,449,Queenstown,20,110,4.238095238,4.238095238,12.71428571,10.5952381
Second,Adult,Male,No,450,Southhampton,37,101,4.238095238,4.238095238,8.476190476,6.357142857
Second,Adult,Male,No,451,Southhampton,35,98,4.238095238,4.238095238,-4.238095238,6.357142857
Second,Adult,Male,No,452,Belfast,60,9,4.238095238,4.238095238,-8.476190476,-40.26190476
Second,Adult,Male,No,453,Cherbourg,59,22,4.238095238,4.238095238,12.71428571,-36.02380952
Second,Adult,Male,No,454,Queenstown,25,115,4.238095238,4.238095238,0,14.83333333
Second,Adult,Male,No,455,Cherbourg,65,21,4.238095238,4.238095238,8.476190476,-36.02380952
Second,Adult,Male,No,456,Cherbourg,53,19,4.238095238,4.238095238,0,-36.02380952
Second,Adult,Male,No,457,Queenstown,21,118,4.238095238,4.238095238,12.71428571,14.83333333
Second,Adult,Male,No,458,Cherbourg,59,17,4.238095238,4.238095238,-8.476190476,-36.02380952
Second,Adult,Male,No,459,Queenstown,23,120,4.238095238,4.238095238,-12.71428571,19.07142857
Second,Adult,Male,No,460,Queenstown,17,121,4.238095238,4.238095238,-8.476190476,19.07142857
Second,Adult,Male,No,461,Southhampton,37,82,4.238095238,4.238095238,-4.238095238,-2.119047619
Second,Adult,Male,No,462,Belfast,46,5,4.238095238,4.238095238,8.476190476,-44.5
Second,Adult,Male,No,463,Southhampton,40,79,4.238095238,4.238095238,16.95238095,-6.357142857
Second,Adult,Male,No,464,Queenstown,25,125,4.238095238,4.238095238,8.476190476,19.07142857
Second,Adult,Male,No,465,Queenstown,14,126,4.238095238,4.238095238,12.71428571,19.07142857
Second,Adult,Male,No,466,Queenstown,27,127,4.238095238,4.238095238,16.95238095,19.07142857
Second,Adult,Male,No,467,Southhampton,27,76,4.238095238,4.238095238,4.238095238,-6.357142857
Second,Adult,Male,No,468,Queenstown,21,129,4.238095238,4.238095238,-8.476190476,23.30952381
Second,Adult,Male,No,469,Southhampton,47,71,4.238095238,4.238095238,16.95238095,-10.5952381
Second,Adult,Male,No,470,Southhampton,45,68,4.238095238,4.238095238,4.238095238,-10.5952381
Second,Adult,Male,No,471,Queenstown,13,132,4.238095238,4.238095238,4.238095238,23.30952381
Second,Adult,Male,No,472,Queenstown,26,133,4.238095238,4.238095238,8.476190476,23.30952381
Second,Adult,Male,No,473,Southhampton,28,63,4.238095238,4.238095238,16.95238095,-14.83333333
Second,Adult,Male,No,474,Southhampton,33,62,4.238095238,4.238095238,12.71428571,-14.83333333
Second,Adult,Male,No,475,Southhampton,42,61,4.238095238,4.238095238,8.476190476,-14.83333333
Second,Adult,Male,No,476,Queenstown,25,137,4.238095238,4.238095238,-8.476190476,27.54761905
Second,Adult,Male,No,477,Queenstown,26,138,4.238095238,4.238095238,-4.238095238,27.54761905
Second,Adult,Male,No,478,Belfast,66,3,4.238095238,4.238095238,0,-44.5
Second,Adult,Male,No,479,Southhampton,35,56,4.238095238,4.238095238,-12.71428571,-14.83333333
Second,Adult,Male,No,480,Queenstown,20,141,4.238095238,4.238095238,8.476190476,27.54761905
Second,Adult,Male,No,481,Southhampton,37,48,4.238095238,4.238095238,-12.71428571,-19.07142857
Second,Adult,Male,No,482,Southhampton,45,47,4.238095238,4.238095238,16.95238095,-23.30952381
Second,Adult,Male,No,483,Queenstown,26,144,4.238095238,4.238095238,-12.71428571,31.78571429
Second,Adult,Male,No,484,Southhampton,48,45,4.238095238,4.238095238,8.476190476,-23.30952381
Second,Adult,Male,No,485,Queenstown,30,146,4.238095238,4.238095238,-4.238095238,31.78571429
Second,Adult,Male,No,486,Queenstown,15,147,4.238095238,4.238095238,0,31.78571429
Second,Adult,Male,No,487,Cherbourg,43,10,4.238095238,4.238095238,-4.238095238,-40.26190476
Second,Adult,Male,No,488,Belfast,59,2,4.238095238,4.238095238,-4.238095238,-44.5
Second,Adult,Male,No,489,Queenstown,24,150,4.238095238,4.238095238,12.71428571,31.78571429
Second,Adult,Male,No,490,Southhampton,37,39,4.238095238,4.238095238,16.95238095,-27.54761905
Second,Adult,Male,No,491,Southhampton,32,35,4.238095238,4.238095238,0,-27.54761905
Second,Adult,Male,No,492,Queenstown,19,153,4.238095238,4.238095238,-8.476190476,36.02380952
Second,Adult,Female,Yes,493,Cherbourg,61,75,4.238095238,4.238095238,10.5952381,6.357142857
Second,Adult,Female,Yes,494,Belfast,57,15,4.238095238,4.238095238,-6.357142857,-27.54761905
Second,Adult,Female,Yes,495,Cherbourg,69,73,4.238095238,4.238095238,2.119047619,6.357142857
Second,Adult,Female,Yes,496,Belfast,56,17,4.238095238,4.238095238,2.119047619,-27.54761905
Second,Adult,Female,Yes,497,Cherbourg,66,70,4.238095238,4.238095238,-10.5952381,6.357142857
Second,Adult,Female,Yes,498,Queenstown,22,114,4.238095238,4.238095238,-2.119047619,31.78571429
Second,Adult,Female,Yes,499,Southhampton,43,108,4.238095238,4.238095238,2.119047619,27.54761905
