commentID,commentBody,recommendationCount,commentSequence,Personal,Relevance,Criticality,Writing Quality,Thread,Unexpected
396194,"This was not a Hubspot pitch.  I have no relationship with Hubpsot other than I'm a customer.  I didn't say that Wordpress was the problem, I said that my supplier and designer was the problem.  They never provided training and were almost impossible to work with.  <br/><br/>I moved to Hubspot because of their integrated solution that was easy for me to use.  My primary focus is servicing my clients, not designing and maintaining websites..  The solution I choose allows me to have a reasonably good site that can be maintained with little effort.<br/><br/>You can do the same things with Wordpress I do with Hubspot.  For me, having everything in one place and not having to research various plug ins and programs is a big plus.  Like many small businesses I have very limited time for maintaing and updating my site.  I find that it's been easier for me to use the Hubspot solution than using Wordpress.<br/><br/>I'm sure that there are those who are more sophisticated and like the mix match capabilities of a Wordpress site.  I don't have the time nor do I want to spend the time learning various programs that would be necessary for me to do this.<br/><br/>Like all tech solutions, there are several ways to get to the same place.  The road I choose was a combination of research and taking a path that worked for me.  I've seen plenty of really good Wordpress sites that are very sophisticated.  It's a great product and I again want to emphasize that my issue was with my designers and not the product itself.",0,11411464,0.2218,0.1382,0.2218,0.0873,0.0982,0.0727
408057,"Use which ever platform serves your needs. Support is an important part of any solution, a website requires management, it must be backed up and versions and plug-ins kept up to date. A local designer can help you with this if you keep them on a monthly retainer, or you can pay monthly fees to a service like Hub Spot.",0,11425893,0.2881,0.2881,0.1525,0.1186,0.0678,0.0508
409718,"I work for a small business in MA and have been buying my own insurance for the past 5 years because my employers plan didn't have the provider I wanted.  They agreed to split the premium with me and it's worked out great.  As an individual on the MA exchange, I have the entire state government negotiating rates for me and the cost-benefit on the plans is much better than my company could get with 10 employees against the big insurance providers.  As I see it, the only person who will be fighting having everyone just buy their own insurance is the HR lady, because she'll be out a job when there is no longer all the insurance paperwork to deal with!",12,11428068,0.2066,0.1653,0.2066,0.1157,0.0992,0.0909
407817,"Precisely. Everyone is focused on the cost of insurance and the provider network, and almost all don't pay any attention to what is actually driving up most of the cost...the type of health care that is delivered. Unless we focus on the type of health care delivered, then we are just rearranging deck chairs on the Titanic. The ACA begins to address some of this but much more attention is needed.",7,11425674,0.2466,0.1781,0.2192,0.137,0.0274,0.0274
407818,"Having the public option in the exchanges would have provided more competition to the insurance company offerings there. Thus provider networks and plans could have been more expansive and costs lower. But the insurance companies killed it since they didn't want to compete against the 'bloated, inefficient' govt.",10,11425650,0.2653,0.2245,0.1837,0.1429,0.1224,0.1224
406400,"When conservatives tried to warn everyone that Obamacare would mean everyone losing their employer provided insurance we were called liars by the mainstream media and the Democrats.  Liberals, do you ever wonder what else your leaders are lying to you about?",15,11424110,0.3077,0.2821,0.2821,0.2564,0,0
408491,"My website, <a href=""http://ShareCareToday.com"" title=""ShareCareToday.com"" target=""_blank"">ShareCareToday.com</a> covers similar topics to this. With the regulations put into place from the ACA it makes more sense for employers to outsource their low-wage labor employees. Through our case studies we have found that the majority of workers benefit more from taking advantage of government subsidies than receiving a larger plan from their employer.",4,11426349,0.3818,0.3636,0.1636,0.1636,0.0727,0.0727
410234,"People ought not need to depend on employers for health insurance. <br/><br/>In the '80s and '90s I operated a small business that started with 1 employee and grew to 25 employees. We provided health insurance as a matter of principle, considering it to be the respectful and decent thing to do.  I knew from personal experience how expensive and deficient the individual options were, with high premiums, high deductibles, capped coverage, exclusion of pre-existing conditions, and the probability that the insurance company would drop you like a hot potato if you were ever unfortunate enough to actually need expensive treatment. I hated having to spend tens of hours each year studying a topic that had nothing to do with my core business. It would have been far better if my employees could have purchased individual policies under terms similar to those available through group policies. Even better would have been a single payer system like those in place in Canada, England or Germany.  I could have spent more time focusing on my actual business, or playing with my young children.",11,11428725,0.2697,0.2247,0.1742,0.1067,0.1292,0.1124
410230,That's not Obama. That's Chief Justice Roberts deciding you should be taxed.,0,11428648,0.2857,0.2857,0.3571,0.2143,0,0
416327,"Stop giving this man a free platform to keep misleading the country about the ACA. If you are going to do so, you must given equal time to those that genuinely have honest truthful arguments as to how ACA is harming people and the economy. This is not news but continued propaganda not unlike what Fox News does day in and day out. The Times has been completely one sided in its support of ACA and misled many people including me about all those savings that would come from providing uninsured with care so they would not continue using emergency rooms, failed miserably to analyze all the other negative ramifications of the law. ",6,11435553,0.2232,0.1786,0.2232,0.1518,0.0714,0.0714
