Class,Age,Sex,Survived,id,Port,AgeInNumbers
Crew,Adult,Male,No,2045,Queenstown,32.02532811
Crew,Adult,Male,No,2046,Southhampton,47.20191268
Crew,Adult,Male,No,2047,Queenstown,25.32226748
Crew,Adult,Male,No,2048,Southhampton,51.79320619
Crew,Adult,Male,No,2049,Southhampton,62.58613018
Crew,Adult,Male,No,2050,Southhampton,50.42694712
Crew,Adult,Male,No,2051,Queenstown,30.76382148
Crew,Adult,Male,No,2052,Southhampton,32.66232792
Crew,Adult,Male,No,2053,Southhampton,48.05673971
Crew,Adult,Male,No,2054,Cherbourg,81.45468782
Crew,Adult,Male,No,2055,Southhampton,56.3684024
Crew,Adult,Male,No,2056,Cherbourg,89.27396872
Crew,Adult,Male,No,2057,Queenstown,28.34986291
Crew,Adult,Male,No,2058,Cherbourg,77.71252175
Crew,Adult,Male,No,2059,Southhampton,54.56635619
Crew,Adult,Male,No,2060,Queenstown,30.13369024
Crew,Adult,Male,No,2061,Southhampton,24.18802755
Crew,Adult,Male,No,2062,Cherbourg,80.23669006
Crew,Adult,Male,No,2063,Cherbourg,78.85407768
Crew,Adult,Male,No,2064,Belfast,84.9858103
Crew,Adult,Male,No,2065,Southhampton,65.29595522
Crew,Adult,Male,No,2066,Southhampton,57.5003577
Crew,Adult,Male,No,2067,Queenstown,22.64203622
Crew,Adult,Male,No,2068,Queenstown,34.76912465
Crew,Adult,Male,No,2069,Southhampton,50.03773553
Crew,Adult,Male,No,2070,Belfast,88.98287672
Crew,Adult,Male,No,2071,Queenstown,36.12186952
Crew,Adult,Male,No,2072,Queenstown,28.73602527
Crew,Adult,Male,No,2073,Cherbourg,74.0626654
Crew,Adult,Male,No,2074,Southhampton,67.98094437
Crew,Adult,Male,No,2075,Southhampton,51.30543386
Crew,Adult,Male,No,2076,Belfast,92.31045595
Crew,Adult,Male,No,2077,Queenstown,34.6952502
Crew,Adult,Male,No,2078,Southhampton,39.15113312
Crew,Adult,Male,No,2079,Southhampton,48.49619587
Crew,Adult,Male,No,2080,Southhampton,40.01088272
Crew,Adult,Male,No,2081,Southhampton,53.35463368
Crew,Adult,Male,No,2082,Southhampton,73.54502583
Crew,Adult,Male,No,2083,Belfast,101.9429587
Crew,Adult,Male,No,2084,Queenstown,26.57491709
Crew,Adult,Male,No,2085,Queenstown,33.26237749
Crew,Adult,Male,No,2086,Southhampton,51.70279702
Crew,Adult,Male,No,2087,Southhampton,35.05278629
Crew,Adult,Male,No,2088,Southhampton,42.22289115
Crew,Adult,Male,No,2089,Southhampton,49.73843618
Crew,Adult,Male,No,2090,Queenstown,28.33429555
Crew,Adult,Male,No,2091,Southhampton,61.51342007
Crew,Adult,Male,No,2092,Southhampton,56.79113894
Crew,Adult,Male,No,2093,Southhampton,51.71650629
Crew,Adult,Male,No,2094,Southhampton,41.63330099
Crew,Adult,Male,No,2095,Queenstown,36.09177611
Crew,Adult,Male,No,2096,Queenstown,26.12996453
Crew,Adult,Male,No,2097,Southhampton,51.96455663
Crew,Adult,Male,No,2098,Southhampton,53.39415519
Crew,Adult,Male,No,2099,Southhampton,38.22478988
Crew,Adult,Male,No,2100,Southhampton,30.59494222
Crew,Adult,Male,No,2101,Belfast,70.94211451
Crew,Adult,Male,No,2102,Cherbourg,86.58579669
Crew,Adult,Male,No,2103,Southhampton,53.86205404
Crew,Adult,Male,No,2104,Belfast,81.31175763
Crew,Adult,Male,No,2105,Belfast,86.98924
Crew,Adult,Male,No,2106,Queenstown,35.72332954
Crew,Adult,Male,No,2107,Belfast,85.43484805
Crew,Adult,Male,No,2108,Southhampton,36.25300268
Crew,Adult,Male,No,2109,Queenstown,29.69945886
Crew,Adult,Male,No,2110,Queenstown,36.73518666
Crew,Adult,Male,No,2111,Belfast,79.38836196
Crew,Adult,Male,No,2112,Belfast,68.8023744
Crew,Adult,Male,No,2113,Queenstown,32.19590733
Crew,Adult,Male,No,2114,Belfast,70.67508443
Crew,Adult,Male,No,2115,Queenstown,25.26918439
Crew,Adult,Male,No,2116,Belfast,75.33115462
Crew,Adult,Male,No,2117,Southhampton,47.815007
Crew,Adult,Male,No,2118,Belfast,60.66580506
Crew,Adult,Male,No,2119,Southhampton,37.8038522
Crew,Adult,Male,No,2120,Cherbourg,75.74520511
Crew,Adult,Male,No,2121,Cherbourg,61.69024422
Crew,Adult,Male,No,2122,Queenstown,28.47281959
Crew,Adult,Male,No,2123,Southhampton,61.62576131
Crew,Adult,Male,No,2124,Belfast,90.38844216
Crew,Adult,Male,No,2125,Southhampton,43.82997635
Crew,Adult,Male,No,2126,Cherbourg,82.01128565
Crew,Adult,Male,No,2127,Southhampton,39.06637228
Crew,Adult,Male,No,2128,Queenstown,31.31444298
Crew,Adult,Male,No,2129,Queenstown,30.32344602
Crew,Adult,Male,No,2130,Cherbourg,68.07979944
Crew,Adult,Male,No,2131,Southhampton,54.92817255
Crew,Adult,Male,No,2132,Southhampton,51.46994208
Crew,Adult,Male,No,2133,Southhampton,37.97104294
Crew,Adult,Male,No,2134,Southhampton,55.71088418
Crew,Adult,Male,No,2135,Southhampton,64.52642737
Crew,Adult,Male,No,2136,Belfast,77.20458966
Crew,Adult,Male,No,2137,Southhampton,59.48083858
Crew,Adult,Male,No,2138,Queenstown,31.10521876
Crew,Adult,Male,No,2139,Queenstown,28.16918511
Crew,Adult,Male,No,2140,Southhampton,43.17534246
Crew,Adult,Male,No,2141,Southhampton,81.48684212
Crew,Adult,Male,No,2142,Queenstown,40.78990426
Crew,Adult,Male,No,2143,Southhampton,39.99166567
Crew,Adult,Male,No,2144,Southhampton,53.30126075
Crew,Adult,Male,No,2145,Southhampton,65.96993578
Crew,Adult,Male,No,2146,Queenstown,28.82696174
Crew,Adult,Male,No,2147,Queenstown,40.37248084
Crew,Adult,Male,No,2148,Queenstown,32.37764317
Crew,Adult,Male,No,2149,Southhampton,59.69619961
Crew,Adult,Male,No,2150,Southhampton,51.98445044
Crew,Adult,Male,No,2151,Queenstown,17.11163205
Crew,Adult,Male,No,2152,Queenstown,31.72527697
Crew,Adult,Male,No,2153,Southhampton,44.45786175
Crew,Adult,Male,No,2154,Southhampton,27.98674221
Crew,Adult,Male,No,2155,Cherbourg,75.92671732
Crew,Adult,Male,No,2156,Southhampton,52.81072808
Crew,Adult,Male,No,2157,Queenstown,28.66785099
Crew,Adult,Male,No,2158,Queenstown,24.89555137
Crew,Adult,Male,No,2159,Southhampton,65.10009946
Crew,Adult,Male,No,2160,Queenstown,33.56653738
Crew,Adult,Male,No,2161,Southhampton,58.62508295
Crew,Adult,Male,No,2162,Queenstown,26.3248412
Crew,Adult,Male,No,2163,Cherbourg,75.00439159
Crew,Adult,Male,No,2164,Queenstown,29.59224492
Crew,Adult,Male,No,2165,Southhampton,41.46916748
Crew,Adult,Male,No,2166,Queenstown,38.22149576
Crew,Adult,Male,No,2167,Cherbourg,92.49960086
Crew,Adult,Male,No,2168,Queenstown,37.52911872
Crew,Adult,Male,No,2169,Belfast,83.7021049
Crew,Adult,Male,No,2170,Queenstown,30.3416239
Crew,Adult,Male,No,2171,Queenstown,28.68270195
Crew,Adult,Male,No,2172,Cherbourg,80.78961862
Crew,Adult,Male,No,2173,Queenstown,22.04513545
Crew,Adult,Male,No,2174,Southhampton,45.36777495
Crew,Adult,Male,No,2175,Queenstown,21.35450931
Crew,Adult,Male,No,2176,Southhampton,35.22938597
Crew,Adult,Male,No,2177,Southhampton,47.14287938
Crew,Adult,Female,Yes,2178,Cherbourg,90.27906352
Crew,Adult,Female,Yes,2179,Cherbourg,72.74912773
Crew,Adult,Female,Yes,2180,Belfast,79.30499759
Crew,Adult,Female,Yes,2181,Cherbourg,67.64954567
Crew,Adult,Female,Yes,2182,Cherbourg,56.67128494
Crew,Adult,Female,Yes,2183,Belfast,84.07178178
Crew,Adult,Female,Yes,2184,Queenstown,32.06181692
Crew,Adult,Female,Yes,2185,Queenstown,27.632085
Crew,Adult,Female,Yes,2186,Queenstown,32.24032045
Crew,Adult,Female,Yes,2187,Queenstown,29.62437494
Crew,Adult,Female,Yes,2188,Belfast,74.60688015
Crew,Adult,Female,Yes,2189,Southhampton,52.01223371
Crew,Adult,Female,Yes,2190,Southhampton,53.94007189
Crew,Adult,Female,Yes,2191,Queenstown,32.66673041
Crew,Adult,Female,Yes,2192,Queenstown,38.4739468
Crew,Adult,Female,Yes,2193,Queenstown,39.24386296
Crew,Adult,Female,Yes,2194,Cherbourg,81.48861737
Crew,Adult,Female,Yes,2195,Belfast,101.416976
Crew,Adult,Female,Yes,2196,Cherbourg,65.2103682
Crew,Adult,Female,Yes,2197,Belfast,68.41918932
Crew,Adult,Female,No,2198,Queenstown,20.65455668
Crew,Adult,Female,No,2199,Southhampton,47.593872
Crew,Adult,Female,No,2200,Southhampton,49.76275867
